Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2020-01-11,AQS,61110007.0,3.0,8.1,ug/m3 LC,34,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-12,AQS,61110007.0,3.0,8.3,ug/m3 LC,35,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-13,AQS,61110007.0,3.0,9.8,ug/m3 LC,41,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-14,AQS,61110007.0,3.0,9.3,ug/m3 LC,39,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-15,AQS,61110007.0,3.0,13.4,ug/m3 LC,54,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-16,AQS,61110007.0,3.0,11.6,ug/m3 LC,48,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-17,AQS,61110007.0,3.0,3.7,ug/m3 LC,15,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-18,AQS,61110007.0,3.0,-0.3,ug/m3 LC,0,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-19,AQS,61110007.0,3.0,0.3,ug/m3 LC,1,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-20,AQS,61110007.0,3.0,5.2,ug/m3 LC,22,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-21,AQS,61110007.0,3.0,3.5,ug/m3 LC,15,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-22,AQS,61110007.0,3.0,4.2,ug/m3 LC,18,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-23,AQS,61110007.0,3.0,2.6,ug/m3 LC,11,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-24,AQS,61110007.0,3.0,3.4,ug/m3 LC,14,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-25,AQS,61110007.0,3.0,9.9,ug/m3 LC,41,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-26,AQS,61110007.0,3.0,14.9,ug/m3 LC,57,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-27,AQS,61110007.0,3.0,2.8,ug/m3 LC,12,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-28,AQS,61110007.0,3.0,0.7,ug/m3 LC,3,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-29,AQS,61110007.0,3.0,3.7,ug/m3 LC,15,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-30,AQS,61110007.0,3.0,1.8,ug/m3 LC,8,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-01-31,AQS,61110007.0,3.0,1.7,ug/m3 LC,7,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-01,AQS,61110007.0,3.0,1.3,ug/m3 LC,5,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-02,AQS,61110007.0,3.0,3.8,ug/m3 LC,16,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-03,AQS,61110007.0,3.0,0.2,ug/m3 LC,1,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-04,AQS,61110007.0,3.0,3.5,ug/m3 LC,15,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-05,AQS,61110007.0,3.0,2.1,ug/m3 LC,9,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-06,AQS,61110007.0,3.0,5.4,ug/m3 LC,23,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-07,AQS,61110007.0,3.0,8.9,ug/m3 LC,37,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-08,AQS,61110007.0,3.0,14.3,ug/m3 LC,56,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-09,AQS,61110007.0,3.0,8.2,ug/m3 LC,34,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-10,AQS,61110007.0,3.0,2.7,ug/m3 LC,11,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-11,AQS,61110007.0,3.0,1.7,ug/m3 LC,7,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-12,AQS,61110007.0,3.0,6.0,ug/m3 LC,25,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-13,AQS,61110007.0,3.0,6.6,ug/m3 LC,28,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-14,AQS,61110007.0,3.0,9.6,ug/m3 LC,40,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-15,AQS,61110007.0,3.0,9.6,ug/m3 LC,40,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-16,AQS,61110007.0,3.0,10.5,ug/m3 LC,44,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-17,AQS,61110007.0,3.0,9.0,ug/m3 LC,38,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-18,AQS,61110007.0,3.0,12.3,ug/m3 LC,51,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-19,AQS,61110007.0,3.0,13.4,ug/m3 LC,54,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-20,AQS,61110007.0,3.0,11.3,ug/m3 LC,47,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-21,AQS,61110007.0,3.0,6.6,ug/m3 LC,28,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-22,AQS,61110007.0,3.0,5.6,ug/m3 LC,23,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-23,AQS,61110007.0,3.0,6.3,ug/m3 LC,26,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-24,AQS,61110007.0,3.0,6.9,ug/m3 LC,29,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-25,AQS,61110007.0,3.0,2.1,ug/m3 LC,9,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-26,AQS,61110007.0,3.0,2.2,ug/m3 LC,9,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-27,AQS,61110007.0,3.0,1.5,ug/m3 LC,6,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-28,AQS,61110007.0,3.0,1.2,ug/m3 LC,5,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-02-29,AQS,61110007.0,3.0,5.7,ug/m3 LC,24,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-01,AQS,61110007.0,3.0,4.8,ug/m3 LC,20,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-02,AQS,61110007.0,3.0,1.9,ug/m3 LC,8,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-03,AQS,61110007.0,3.0,2.6,ug/m3 LC,11,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-04,AQS,61110007.0,3.0,9.3,ug/m3 LC,39,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-05,AQS,61110007.0,3.0,8.7,ug/m3 LC,36,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-06,AQS,61110007.0,3.0,7.7,ug/m3 LC,32,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-07,AQS,61110007.0,3.0,0.8,ug/m3 LC,3,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-08,AQS,61110007.0,3.0,0.8,ug/m3 LC,3,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-09,AQS,61110007.0,3.0,0.6,ug/m3 LC,3,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-10,AQS,61110007.0,3.0,1.3,ug/m3 LC,5,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-11,AQS,61110007.0,3.0,1.7,ug/m3 LC,7,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-12,AQS,61110007.0,3.0,1.0,ug/m3 LC,4,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-13,AQS,61110007.0,3.0,1.2,ug/m3 LC,5,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-14,AQS,61110007.0,3.0,2.0,ug/m3 LC,8,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-15,AQS,61110007.0,3.0,3.1,ug/m3 LC,13,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-16,AQS,61110007.0,3.0,2.9,ug/m3 LC,12,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-17,AQS,61110007.0,3.0,2.0,ug/m3 LC,8,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-18,AQS,61110007.0,3.0,0.4,ug/m3 LC,2,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-19,AQS,61110007.0,3.0,1.1,ug/m3 LC,5,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-20,AQS,61110007.0,3.0,0.2,ug/m3 LC,1,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-21,AQS,61110007.0,3.0,1.3,ug/m3 LC,5,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-22,AQS,61110007.0,3.0,0.5,ug/m3 LC,2,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-23,AQS,61110007.0,3.0,0.2,ug/m3 LC,1,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-24,AQS,61110007.0,3.0,2.3,ug/m3 LC,10,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-25,AQS,61110007.0,3.0,0.6,ug/m3 LC,3,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-26,AQS,61110007.0,3.0,1.0,ug/m3 LC,4,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-27,AQS,61110007.0,3.0,3.0,ug/m3 LC,13,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-28,AQS,61110007.0,3.0,5.8,ug/m3 LC,24,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-29,AQS,61110007.0,3.0,5.5,ug/m3 LC,23,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-30,AQS,61110007.0,3.0,4.1,ug/m3 LC,17,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-03-31,AQS,61110007.0,3.0,3.5,ug/m3 LC,15,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-01,AQS,61110007.0,3.0,5.3,ug/m3 LC,22,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-02,AQS,61110007.0,3.0,7.1,ug/m3 LC,30,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-03,AQS,61110007.0,3.0,5.2,ug/m3 LC,22,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-04,AQS,61110007.0,3.0,7.4,ug/m3 LC,31,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-05,AQS,61110007.0,3.0,0.0,ug/m3 LC,0,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-06,AQS,61110007.0,3.0,0.9,ug/m3 LC,4,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-07,AQS,61110007.0,3.0,0.5,ug/m3 LC,2,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-08,AQS,61110007.0,3.0,0.7,ug/m3 LC,3,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-09,AQS,61110007.0,3.0,0.0,ug/m3 LC,0,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-10,AQS,61110007.0,3.0,0.0,ug/m3 LC,0,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-11,AQS,61110007.0,3.0,2.8,ug/m3 LC,12,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-12,AQS,61110007.0,3.0,3.2,ug/m3 LC,13,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-13,AQS,61110007.0,3.0,3.7,ug/m3 LC,15,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-14,AQS,61110007.0,3.0,2.8,ug/m3 LC,12,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-15,AQS,61110007.0,3.0,4.7,ug/m3 LC,20,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-16,AQS,61110007.0,3.0,9.6,ug/m3 LC,40,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-17,AQS,61110007.0,3.0,3.8,ug/m3 LC,16,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-18,AQS,61110007.0,3.0,3.4,ug/m3 LC,14,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-19,AQS,61110007.0,3.0,3.0,ug/m3 LC,13,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-20,AQS,61110007.0,3.0,3.7,ug/m3 LC,15,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-21,AQS,61110007.0,3.0,3.7,ug/m3 LC,15,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-22,AQS,61110007.0,3.0,5.6,ug/m3 LC,23,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-23,AQS,61110007.0,3.0,3.3,ug/m3 LC,14,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-24,AQS,61110007.0,3.0,4.7,ug/m3 LC,20,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-25,AQS,61110007.0,3.0,6.4,ug/m3 LC,27,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-26,AQS,61110007.0,3.0,8.1,ug/m3 LC,34,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-27,AQS,61110007.0,3.0,9.0,ug/m3 LC,38,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-28,AQS,61110007.0,3.0,9.6,ug/m3 LC,40,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
2020-04-29,AQS,61110007.0,3.0,9.1,ug/m3 LC,38,Thousand Oaks,1.0,100.0,88101,PM2.5 - Local Conditions,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6.0,California,111.0,Ventura,34.210169,-118.870509
